time="2020-05-26T13:49:19-04:00" level=info msg="Starting to link FHIR endpoints to npi organizations"
Resulting Token Counts:
Name: INC       Value: 6330
Name: CHEST       Value: 11
Name: FAIRVIEW       Value: 11
Name: CAMP       Value: 11
Name: BIRTH       Value: 11
Name: ENDOCRINOLOGY       Value: 11
Name: CONNECTICUT       Value: 11
Name: GRACE       Value: 11
Name: ACUTE       Value: 11
Name: CLUB       Value: 11
Name: SUNSET       Value: 11
Name: VIA       Value: 11
Name: ALAN       Value: 11
Name: EASTSIDE       Value: 11
Name: HOUSING       Value: 11
Name: COMMISSIONERS       Value: 11
Name: OPTION       Value: 11
Name: BURLINGTON       Value: 11
Name: MAIN       Value: 11
Name: BERKS       Value: 11
Name: TUCSON       Value: 11
Name: POST       Value: 11
Name: RECOVERY       Value: 11
Name: STEVEN       Value: 11
Name: PL       Value: 11
Name: WICHITA       Value: 11
Name: TECHNOLOGIES       Value: 11
Name: OCALA       Value: 11
Name: BRADFORD       Value: 11
Name: WAY       Value: 11
Name: WYOMING       Value: 11
Name: MENNONITE       Value: 11
Name: ERIE       Value: 11
Name: CBC       Value: 10
Name: WINCHESTER       Value: 10
Name: BETHANY       Value: 10
Name: AARON       Value: 10
Name: AM       Value: 10
Name: MAINE       Value: 10
Name: CANTON       Value: 10
Name: ACRES       Value: 10
Name: PRMC       Value: 10
Name: APPLIANCES       Value: 10
Name: BEAVER       Value: 10
Name: INTEGRATIVE       Value: 10
Name: JAY       Value: 10
Name: AUDITOR       Value: 10
Name: ANGEL       Value: 10
Name: SMYTH       Value: 10
Name: SARASOTA       Value: 10
Name: SOURCE       Value: 10
Name: GRP       Value: 10
Name: BETHEL       Value: 10
Name: ENDOCRINE       Value: 10
Name: MULTI       Value: 10
Name: NICHOLAS       Value: 10
Name: WAKE       Value: 10
Name: HALE       Value: 10
Name: VENTURES       Value: 10
Name: BRANDON       Value: 10
Name: FRANK       Value: 10
Name: CERTIFIED       Value: 10
Name: HEALTHY       Value: 10
Name: HEALTHPOINT       Value: 10
Name: COMPASSIONATE       Value: 10
Name: PHILADELPHIA       Value: 10
Name: CHC       Value: 10
Name: GUIDANCE       Value: 10
Name: BOSTON       Value: 10
Name: NY       Value: 10
Name: BALANCE       Value: 10
Name: KNOX       Value: 10
Name: NOLAND       Value: 10
Name: MORRIS       Value: 10
Name: GREENBRIER       Value: 10
Name: DADE       Value: 10
Name: ARH       Value: 10
Name: WILLAMETTE       Value: 10
Name: UHS       Value: 10
Name: HOMEPATIENT       Value: 10
Name: MDS       Value: 10
Name: WOODLANDS       Value: 10
Name: CENTRACARE       Value: 10
Name: HERMANN       Value: 10
Name: PROACTIVE       Value: 10
Name: MARGARET       Value: 10
Name: PATEL       Value: 10
Name: ORGANIZATION       Value: 10
Name: OCEAN       Value: 10
Name: SENECA       Value: 10
Name: MILLER       Value: 10
Name: KOPP       Value: 10
Name: GREENVILLE       Value: 10
Name: PROVIDERS       Value: 10
Name: AVALON       Value: 10
Name: BROADWAY       Value: 10
Name: KINGS       Value: 10
Name: MARIN       Value: 10
Name: ROSS       Value: 10
Name: UVALDE       Value: 10
Name: CAMPUS       Value: 10
Name: SOCIETY       Value: 10
Name: PODIATRIC       Value: 10
Name: SLEEPWELL       Value: 10
Name: ASHLEY       Value: 10
Name: WALLOWA       Value: 10
Name: GAINESVILLE       Value: 10
Name: FARMACIA       Value: 10
Name: BUTLER       Value: 10
Name: COTTAGE       Value: 10
Name: WORTH       Value: 10
Name: NASHUA       Value: 10
Name: DIVISION       Value: 10
Name: PEAK       Value: 9
Name: SIOUX       Value: 9
Name: OZARKS       Value: 9
Name: ELDERCARE       Value: 9
Name: LODGE       Value: 9
Name: SERVICIOS       Value: 9
Name: LAND       Value: 9
Name: SIDE       Value: 9
Name: GREGORY       Value: 9
Name: CANYON       Value: 9
Name: VICTORIA       Value: 9
Name: THERAPEUTICS       Value: 9
Name: ROYAL       Value: 9
Name: MRC       Value: 9
Name: CORDELL       Value: 9
Name: CARDIO       Value: 9
Name: PATHOLOGISTS       Value: 9
Name: BRETHREN       Value: 9
Name: BIOSERVICES       Value: 9
Name: HUNTINGTON       Value: 9
Name: JENNINGS       Value: 9
Name: WELLS       Value: 9
Name: AKRON       Value: 9
Name: TEXAN       Value: 9
Name: MOTHER       Value: 9
Name: ORCHARD       Value: 9
Name: SKIFF       Value: 9
Name: THREE       Value: 9
Name: APPLE       Value: 9
Name: ASSN       Value: 9
Name: LOWER       Value: 9
Name: CRYSTAL       Value: 9
Name: EMPIRE       Value: 9
Name: ORDER       Value: 9
Name: NORTHSHORE       Value: 9
Name: WINDSOR       Value: 9
Name: OCCUPATIONAL       Value: 9
Name: SUPERIOR       Value: 9
Name: TEAM       Value: 9
Name: REGENTS       Value: 9
Name: LUIS       Value: 9
Name: BERKELEY       Value: 9
Name: ALPINE       Value: 9
Name: YUMA       Value: 9
Name: TRANS       Value: 9
Name: YOUNGSTOWN       Value: 9
Name: MIDDLETOWN       Value: 9
Name: RECTAL       Value: 9
Name: ROCHESTER       Value: 9
Name: AESTHETIC       Value: 9
Name: AVE       Value: 9
Name: INDIANAPOLIS       Value: 9
Name: SUNSHINE       Value: 9
Name: CYPRESS       Value: 9
Name: CHILD       Value: 9
Name: NYU       Value: 9
Name: SEASONS       Value: 9
Name: COLLINS       Value: 9
Name: FAIRFIELD       Value: 9
Name: BREAST       Value: 9
Name: PHARMACEUTICAL       Value: 9
Name: FRIENDS       Value: 9
Name: TOLEDO       Value: 9
Name: RADIOLOGICAL       Value: 9
Name: III       Value: 9
Name: MINNEAPOLIS       Value: 9
Name: KNOLL       Value: 9
Name: AMEDISYS       Value: 9
Name: MMC       Value: 9
Name: CRESCENT       Value: 9
Name: SUNRISE       Value: 9
Name: DIRECT       Value: 9
Name: VEIN       Value: 9
Name: HAWAII       Value: 9
Name: HOMETOWN       Value: 9
Name: ELLSWORTH       Value: 9
Name: BROOKLYN       Value: 9
Name: BAYSTATE       Value: 9
Name: LORIEN       Value: 9
Name: NONE       Value: 9
Name: FAITH       Value: 9
Name: INFIRMARY       Value: 9
Name: LIFELINE       Value: 9
Name: SCIENCE       Value: 9
Name: KEY       Value: 8
Name: KENT       Value: 8
Name: LAS       Value: 8
Name: INTEGRITY       Value: 8
Name: TREASURE       Value: 8
Name: TENDER       Value: 8
Name: ALASKA       Value: 8
Name: CHESTNUT       Value: 8
Name: DURABLE       Value: 8
Name: ANDOVER       Value: 8
Name: TRANSITIONAL       Value: 8
Name: PALOS       Value: 8
Name: BEACHES       Value: 8
Name: JUNIPER       Value: 8
Name: REHABILIATION       Value: 8
Name: GASTROINTESTINAL       Value: 8
Name: SUMNER       Value: 8
Name: INTERIM       Value: 8
Name: ADOLESCENT       Value: 8
Name: CENTRO       Value: 8
Name: YOUTH       Value: 8
Name: MUNICIPAL       Value: 8
Name: WINKLER       Value: 8
Name: KEARNY       Value: 8
Name: MOTION       Value: 8
Name: COMPUNET       Value: 8
Name: ROCKINGHAM       Value: 8
Name: HEALTHLINE       Value: 8
Name: HOLLY       Value: 8
Name: SCIENCES       Value: 8
Name: YOUR       Value: 8
Name: NEUROSURGICAL       Value: 8
Name: BROWARD       Value: 8
Name: STUART       Value: 8
Name: CASS       Value: 8
Name: WINDS       Value: 8
Name: JORDAN       Value: 8
Name: BARBARA       Value: 8
Name: INNOVATIVE       Value: 8
Name: GLOBAL       Value: 8
Name: ALTERNATIVE       Value: 8
Name: Z       Value: 8
Name: PALMETTO       Value: 8
Name: CULLMAN       Value: 8
Name: BUFFALO       Value: 8
Name: HOSP       Value: 8
Name: DURHAM       Value: 8
Name: 3       Value: 8
Name: GASTON       Value: 8
Name: ELMWOOD       Value: 8
Name: ESSENTIA       Value: 8
Name: PULASKI       Value: 8
Name: AIDS       Value: 8
Name: DIST       Value: 8
Name: STORES       Value: 8
Name: MAKUA       Value: 8
Name: GUARDIAN       Value: 8
Name: BRIAN       Value: 8
Name: ALPHA       Value: 8
Name: CRESTVIEW       Value: 8
Name: RUN       Value: 8
Name: STAT       Value: 8
Name: BEND       Value: 8
Name: PENSACOLA       Value: 8
Name: CAPITOL       Value: 8
Name: BROWN       Value: 8
Name: INVESTMENTS       Value: 8
Name: CHATTANOOGA       Value: 8
Name: PORTLAND       Value: 8
Name: COVE       Value: 8
Name: IMMUNOLOGY       Value: 8
Name: KENNEDY       Value: 8
Name: PARKLAND       Value: 8
Name: REGENCE       Value: 8
Name: NEIGHBORHOOD       Value: 8
Name: BARRY       Value: 8
Name: QUEENS       Value: 8
Name: TRUSTEES       Value: 8
Name: CARSON       Value: 8
Name: FORK       Value: 8
Name: SHEPHERD       Value: 8
Name: NASSAU       Value: 8
Name: FELLOWSHIP       Value: 8
Name: RICHLAND       Value: 8
Name: MURRAY       Value: 8
Name: PARIS       Value: 8
Name: MEDICO       Value: 8
Name: TECH       Value: 8
Name: CONCEPTS       Value: 8
Name: SUBSTANCE       Value: 8
Name: HAMPTON       Value: 8
Name: CORAL       Value: 8
Name: MY       Value: 8
Name: BOCA       Value: 8
Name: FUTURECARE       Value: 8
Name: COOK       Value: 8
Name: LUCAS       Value: 8
Name: SHARON       Value: 8
Name: GENERATIONS       Value: 8
Name: ACADIANA       Value: 8
Name: WESTCHESTER       Value: 8
Name: FITNESS       Value: 8
Name: SWEETWATER       Value: 8
Name: HOMEWOOD       Value: 8
Name: DESIGN       Value: 8
Name: MLB       Value: 8
Name: DARE       Value: 8
Name: HOLY       Value: 8
Name: SUPER       Value: 8
Name: ENSIGN       Value: 8
Name: TRIAD       Value: 8
Name: ACTION       Value: 8
Name: GOVERNMENT       Value: 8
Name: TWO       Value: 8
Name: MAGNOLIA       Value: 8
Name: SHELBY       Value: 8
Name: PETERSBURG       Value: 8
Name: KAISER       Value: 8
Name: TECHNOLOGY       Value: 8
Name: ANNE       Value: 8
Name: NORMAN       Value: 8
Name: WALKER       Value: 8
Name: MEADE       Value: 8
Name: JOSE       Value: 8
Name: LIEBE       Value: 8
Name: UROLOGICAL       Value: 8
Name: ALEXANDER       Value: 8
Name: LEGACY       Value: 8
Name: BONE       Value: 8
Name: MINISTRIES       Value: 8
Name: SPRINGHILL       Value: 8
Name: ALEXANDRIA       Value: 8
Name: LYON       Value: 8
Name: DONALD       Value: 8
Name: PSYCHOLOGY       Value: 8
Name: PETERSON       Value: 7
Name: CLEAR       Value: 7
Name: BLOOD       Value: 7
Name: PERMANENTE       Value: 7
Name: KIM       Value: 7
Name: ERIC       Value: 7
Name: WILSHIRE       Value: 7
Name: OR       Value: 7
Name: UT       Value: 7
Name: BLUFF       Value: 7
Name: ROANOKE       Value: 7
Name: REPAIR       Value: 7
Name: SHADY       Value: 7
Name: LEBANON       Value: 7
Name: DYNAMICS       Value: 7
Name: KY       Value: 7
Name: SOCIAL       Value: 7
Name: MESA       Value: 7
Name: NET       Value: 7
Name: LUNG       Value: 7
Name: ROOKS       Value: 7
Name: ARROWHEAD       Value: 7
Name: LYNN       Value: 7
Name: INDEPENDENT       Value: 7
Name: RANDOLPH       Value: 7
Name: PINELLAS       Value: 7
Name: STERLING       Value: 7
Name: CARMEL       Value: 7
Name: PSYCH       Value: 7
Name: LE       Value: 7
Name: LIFELONG       Value: 7
Name: HANSEN       Value: 7
Name: TRAIL       Value: 7
Name: EDGEWATER       Value: 7
Name: WALNUT       Value: 7
Name: MOLECULAR       Value: 7
Name: MARQUETTE       Value: 7
Name: MILWAUKEE       Value: 7
Name: TOWERS       Value: 7
Name: MOORE       Value: 7
Name: ARC       Value: 7
Name: GOLD       Value: 7
Name: THERAPISTS       Value: 7
Name: FMH       Value: 7
Name: SOUND       Value: 7
Name: CUNNINGHAM       Value: 7
Name: BLOOMINGTON       Value: 7
Name: POWER       Value: 7
Name: CIRCLE       Value: 7
Name: CHIPPEWA       Value: 7
Name: HALIFAX       Value: 7
Name: WALTER       Value: 7
Name: COMPOUNDING       Value: 7
Name: CSP       Value: 7
Name: PSYCHIATRY       Value: 7
Name: MEDICAP       Value: 7
Name: IMMEDIATE       Value: 7
Name: MACOMB       Value: 7
Name: FROEDTERT       Value: 7
Name: PEOPLES       Value: 7
Name: WRIGHT       Value: 7
Name: HYPERTENSION       Value: 7
Name: RAINBOW       Value: 7
Name: VERMONT       Value: 7
Name: TRANSITIONS       Value: 7
Name: ARROW       Value: 7
Name: KINGSTON       Value: 7
Name: PHARM       Value: 7
Name: LEGION       Value: 7
Name: VITAL       Value: 7
Name: METROPLEX       Value: 7
Name: GONZALES       Value: 7
Name: SURGI       Value: 7
Name: HEARTS       Value: 7
Name: NORTHWESTERN       Value: 7
Name: VERO       Value: 7
Name: BRANCH       Value: 7
Name: DIAMOND       Value: 7
Name: MORNING       Value: 7
Name: CANTERBURY       Value: 7
Name: MHC       Value: 7
Name: RELIABLE       Value: 7
Name: WOMANS       Value: 7
Name: LARGO       Value: 7
Name: BRIGHTON       Value: 7
Name: PASADENA       Value: 7
Name: OCHILTREE       Value: 7
Name: EAGLE       Value: 7
Name: HANDICAPPED       Value: 7
Name: SW       Value: 7
Name: VIP       Value: 7
Name: MEADOW       Value: 7
Name: JUAN       Value: 7
Name: COFFEY       Value: 7
Name: KINDSTAR       Value: 7
Name: CLAYTON       Value: 7
Name: DYNAMIC       Value: 7
Name: BEVERLY       Value: 7
Name: MCDONALD       Value: 7
Name: MCDOWELL       Value: 7
Name: ELIZABETHTOWN       Value: 7
Name: RHEUMATOLOGY       Value: 7
Name: NAPLES       Value: 7
Name: WESTVIEW       Value: 7
Name: TRAINING       Value: 7
Name: RENTALS       Value: 7
Name: CITIZENS       Value: 7
Name: MAR       Value: 7
Name: AURORA       Value: 7
Name: JACK       Value: 7
Name: ROOSEVELT       Value: 7
Name: SAVANNAH       Value: 7
Name: FE       Value: 7
Name: Q       Value: 7
Name: AUGUSTA       Value: 7
Name: ORTHODONTICS       Value: 7
Name: OPHTHALMIC       Value: 7
Name: ARK       Value: 7
Name: SHANNON       Value: 7
Name: WESTLAKE       Value: 7
Name: CROWN       Value: 7
Name: FISCAL       Value: 7
Name: NEUROSCIENCE       Value: 7
Name: WALTON       Value: 7
Name: GRANVILLE       Value: 7
Name: DORADO       Value: 7
Name: ALBERT       Value: 7
Name: ROLLING       Value: 7
Name: LEWIS       Value: 7
Name: TROY       Value: 7
Name: WABASH       Value: 7
Name: LOWELL       Value: 7
Name: SNF       Value: 7
Name: SACRAMENTO       Value: 7
Name: BENTON       Value: 7
Name: MANCHESTER       Value: 7
Name: CORPS       Value: 7
Name: GRAYSON       Value: 7
Name: NORTHLAND       Value: 7
Name: FLOWER       Value: 7
Name: SOUTHSIDE       Value: 7
Name: RALEIGH       Value: 7
Name: TEMPLE       Value: 7
Name: AIRY       Value: 7
Name: PSYCHOTHERAPY       Value: 7
Name: UNC       Value: 7
Name: STATION       Value: 7
Name: HOSPITALISTS       Value: 7
Name: CT       Value: 7
Name: INDUSTRIES       Value: 7
Name: CATHERINE       Value: 7
Name: VAN       Value: 7
Name: HOT       Value: 7
Name: FLORENCE       Value: 7
Name: SERVICESINC       Value: 7
Name: RHA       Value: 7
Name: JIM       Value: 7
Name: WAYNESBORO       Value: 7
Name: BRYAN       Value: 7
Name: ASHFORD       Value: 6
Name: DEFIANCE       Value: 6
Name: OUTREACH       Value: 6
Name: 1ST       Value: 6
Name: LTC       Value: 6
Name: COMMONS       Value: 6
Name: MIDTOWN       Value: 6
Name: BASIN       Value: 6
Name: LEAGUE       Value: 6
Name: POTTSVILLE       Value: 6
Name: OFFICES       Value: 6
Name: BIRCHWOOD       Value: 6
Name: COUNTRYSIDE       Value: 6
Name: OWENSBORO       Value: 6
Name: BAYSIDE       Value: 6
Name: CARONDELET       Value: 6
Name: LITCHFIELD       Value: 6
Name: HUNTERDON       Value: 6
Name: SYRACUSE       Value: 6
Name: LINE       Value: 6
Name: EXCEL       Value: 6
Name: AVON       Value: 6
Name: TRIUMPH       Value: 6
Name: WILKES       Value: 6
Name: APPLING       Value: 6
Name: MERCER       Value: 6
Name: WI       Value: 6
Name: DALE       Value: 6
Name: AGE       Value: 6
Name: BON       Value: 6
Name: WHITTIER       Value: 6
Name: THERAPIES       Value: 6
Name: HEALTHWORKS       Value: 6
Name: MARIAN       Value: 6
Name: BAKERSFIELD       Value: 6
Name: PHILLIPS       Value: 6
Name: CARIS       Value: 6
Name: WILLOWBROOK       Value: 6
Name: SENTARA       Value: 6
Name: HOLLYWOOD       Value: 6
Name: ROY       Value: 6
Name: GLENDALE       Value: 6
Name: TRUST       Value: 6
Name: CLARKSVILLE       Value: 6
Name: ASPEN       Value: 6
Name: HEMODIALYSIS       Value: 6
Name: KWIK       Value: 6
Name: CHRISTIANA       Value: 6
Name: JOYNER       Value: 6
Name: LAUDERDALE       Value: 6
Name: AVERY       Value: 6
Name: THOMPSON       Value: 6
Name: VERDE       Value: 6
Name: BANK       Value: 6
Name: WESTWOOD       Value: 6
Name: DES       Value: 6
Name: FL       Value: 6
Name: HOSPICIO       Value: 6
Name: ANESTHESIOLOGISTS       Value: 6
Name: HARTFORD       Value: 6
Name: APEX       Value: 6
Name: ARBOR       Value: 6
Name: SPAULDING       Value: 6
Name: GASTRO       Value: 6
Name: PIKE       Value: 6
Name: SHAWNEE       Value: 6
Name: ZEELAND       Value: 6
Name: PERINATAL       Value: 6
Name: NORWOOD       Value: 6
Name: GILBERT       Value: 6
Name: SCHUYLER       Value: 6
Name: NOBLE       Value: 6
Name: TAMMANY       Value: 6
Name: ESTATES       Value: 6
Name: PHARMACEUTICALS       Value: 6
Name: ABILITY       Value: 6
Name: CONNECTIONS       Value: 6
Name: ALCOHOLISM       Value: 6
Name: DRIVE       Value: 6
Name: SEA       Value: 6
Name: COOPER       Value: 6
Name: EXCELSIOR       Value: 6
Name: BEAUMONT       Value: 6
Name: CLAIBORNE       Value: 6
Name: RICE       Value: 6
Name: TMC       Value: 6
Name: PHILIP       Value: 6
Name: CHARLOTTE       Value: 6
Name: CORPUS       Value: 6
Name: HO       Value: 6
Name: PERFORMANCE       Value: 6
Name: XXX       Value: 6
Name: DERMATOLOGIC       Value: 6
Name: NORTHGATE       Value: 6
Name: ODD       Value: 6
Name: NAZARETH       Value: 6
Name: ELM       Value: 6
Name: MASONIC       Value: 6
Name: CUSTER       Value: 6
Name: SETON       Value: 6
Name: FOSTORIA       Value: 6
Name: CENTERLLC       Value: 6
Name: MUNSTER       Value: 6
Name: MEDICA       Value: 6
Name: COOS       Value: 6
Name: FERNANDO       Value: 6
Name: WELLINGTON       Value: 6
Name: GRANDVIEW       Value: 6
Name: SU       Value: 6
Name: BOULDER       Value: 6
Name: SERV       Value: 6
Name: WILLIAMSPORT       Value: 6
Name: ASPIRUS       Value: 6
Name: JASPER       Value: 6
Name: RESTORATIVE       Value: 6
Name: SISKIYOU       Value: 6
Name: LIFESCAN       Value: 6
Name: MARTINS       Value: 6
Name: MS       Value: 6
Name: BARRETT       Value: 6
Name: IROQUOIS       Value: 6
Name: BROOMFIELD       Value: 6
Name: FRANCISCO       Value: 6
Name: SINAI       Value: 6
Name: EVANSVILLE       Value: 6
Name: MARKETS       Value: 6
Name: DIAZ       Value: 6
Name: PLYMOUTH       Value: 6
Name: HART       Value: 6
Name: LUTHER       Value: 6
Name: ATHENS       Value: 6
Name: KENNETH       Value: 6
Name: NECK       Value: 6
Name: OCHSNER       Value: 6
Name: PIH       Value: 6
